"Date","Post ID","Network","Post Type","Content Type","Profile","Link","Post","Linked Content","Public Engagements","Reactions","Comments","Shares"
"5/11/2026 4:08 pm","188187514534378_1529568975197193","Facebook","Post","Link","MacArthur Foundation","https://www.facebook.com/805236477630450/posts/1529568975197193","Fiction writer and #MacFellow Yiyun Li was recently named one the 100 Most Influential People of 2026 by TIME. 

Her profile, written by author Salman Rushdie, praises her latest work for joining ""high intelligence with remarkable emotional restraint.""

Read more ⬇️
","https://time.com/collection/100-most-influential-people/2026/yiyun-li/","1","1","0","0"
"5/11/2026 3:34 pm","200608886633238_1407237551444765","Facebook","Post","Photo","The Joyce Foundation","https://www.facebook.com/480966400738556/posts/1407237551444765","We really enjoyed supporting @chicago_women_in_philanthropy’s 2026 Making A Difference Luncheon! It was a great afternoon of connection and renewed commitment while recognizing transformative leadership and centering opportunities for women and girls across Chicago. We were inspired hearing from Renetta McCann, and congratulations to Making a Difference Award recipient Andrea Sáenz and legacy honoree National Louis University. #Chicago #Philanthropy #Leadership","https://www.facebook.com/photo.php?fbid=1407237541444766&set=a.480798660755330&type=3","3","3","0","0"
"5/11/2026 1:32 pm","931616600195955_1408467551319802","Facebook","Post","Video","Teach Plus Illinois","https://www.facebook.com/646013757565189/posts/1408467551319802","Shout-out to our Chicago Change Agents at C.E. Hughes Elementary School, who were recently featured in this video!

","https://youtube.com/shorts/mTxQo2GYdYM?feature=share","0","0","0","0"
"5/11/2026 1:03 pm","9961411679_1406436431516174","Facebook","Post","Link","City Year","https://www.facebook.com/642274284599063/posts/1406436431516174","City Year doesn’t end at graduation, it propels you towards what is next.

Explore the alumni stories proving how service opens doors, builds skills, and shapes futures:
https://bit.ly/4sIBQu9","https://www.cityyear.org/san-antonio/stories/our-alumni/life-after-city-year-pathways-for-the-future/","21","17","2","2"
"5/11/2026 12:35 pm","100765022373940_952233280770774","Facebook","Post","Photo","Hope Chicago","https://www.facebook.com/235486975778745/posts/952233280770774","A few #HopeLivesHere 🥹Then/Now 📸 's

In every corner of Illinois, Hope Scholar graduates are crossing commencement stages #debtfree for the first time ever. #HopeLivesHere when opportunity meets the incredible potential within our students and families. This is just the beginning. 

🎉 Celebrate #HopeChicago graduates 🎓 with us all month long.","https://www.facebook.com/235486975778745/posts/952233280770774","8","4","3","1"
"5/11/2026 11:31 am","221488995515_1638438144951626","Facebook","Post","Photo","Advance Illinois","https://www.facebook.com/414749720653814/posts/1638438144951626","📣 Illinoisans: Your Education Story Matters 

We’re collecting personal stories from people across Illinois about how federal education policies have shaped your or your family’s access to and experience in education — from early childhood programs through college and beyond. 

Whether it’s Head Start, IDEA, Title I, Pell Grants, FAFSA, school nutrition programs, or other federal initiatives — we want to hear how these policies have impacted real lives, not just statistics. 

✅ You can share anonymously 
✅ All experiences welcome — positive, challenging, or somewhere in between 

Share your story here: https://hubs.la/Q04g6wtL0

Your voice can help illuminate the real impact of federal education policy in Illinois. Thank you for contributing to this important conversation! 
#education #policy #storiesofimpact","https://www.facebook.com/photo.php?fbid=1638438108284963&set=a.414661447329308&type=3","0","0","0","0"
"5/11/2026 9:25 am","125302627796_1434976301991391","Facebook","Post","Link","The Chicago Community Trust","https://www.facebook.com/620686893420340/posts/1434976301991391","""Two-flats and three-flats have benefited Chicago in the past, when the city was growing and developing into a world-class metropolis. Today, re-embracing that model of housing may offer part of the solution for many Chicago families struggling to build a good life and a brighter future. And that’s good for everyone.""

More from the Trust's Christen Wiggins: ","https://www.cct.org/stories/chicagos-housing-future-is-in-its-past-look-to-the-missing-middle/","1","0","0","1"
"5/11/2026 9:00 am","133607023351110_1423692376454702","Facebook","Post","Video","Stand for Children Illinois","https://www.facebook.com/reel/1341352131195974/","We’ve been reading your Stand for Children stories and they are powerful 💪 We're inspired by your courage, dedication and fight for educational justice.

If you haven't shared your story yet, there’s still time — and your voice matters 💙 Share your Stand story today: 🔗 Act.Stand.org/a/Stand-30-Memories","https://www.facebook.com/reel/1341352131195974/","2","2","0","0"
"5/10/2026 9:30 am","1720771904827240_1402232318609011","Facebook","Post","Photo","Kids First Chicago","https://www.facebook.com/560299942802257/posts/1402232318609011","Happy Mother’s Day to all moms, stepmoms, grandmothers, caregivers, parent leaders, and mother figures who show up with love and care for the children and families in their lives. 💚

Thank you for the strength, support, and compassion you bring to your homes, schools, and communities every day. Today and always, we celebrate you. 
—
¡Feliz Día de las Madres a todas las mamás, madrastras, abuelitas, cuidadoras, líderes de familia y figuras maternas que brindan amor y apoyo a los niños y familias en sus vidas! 💚

Gracias por la fortaleza, dedicación y cuidado que usted aporta cada día a sus hogares, escuelas y comunidades. Hoy y siempre celebramos todo lo que usted hace.

#mother #mothersday #mom #madres #diadelasmadres","https://www.facebook.com/560299942802257/posts/1402232318609011","6","5","0","1"
"5/9/2026 10:00 am","2053127855630856405","X","Post","Text","A Better Chicago","https://twitter.com/_abetterchicago/status/2053127855630856405","Congratulations to @1MillionDegrees &amp; @ChiCityColleges for the 5-year expansion on their partnership.

Read here: 04/28/city-colleges-of-chicago-announces-five-year-expansion-of-partnership-with-one-million-degrees-to-scale-wraparound-support-to-reach-over-3000-students-annually","","1","1","0","0"
"5/8/2026 5:41 pm","355075968400258_1379993367571587","Facebook","Post","Photo","Children First Fund","https://www.facebook.com/295295272708074/posts/1379993367571587","Show a teacher you appreciate them by supporting the students they care for every day. 💙

The Compassion Fund provides the essentials students need—from basic supplies to emergency support—so they can show up to class ready to learn. When our students’ needs are met, our teachers can focus on what they do best: helping every child thrive and succeed.

Honor an educator today with a gift that makes a difference in their classroom.

https://cps.networkforgood.com/projects/62622-compassion-fund

#TeacherAppreciationWeek #CompassionFund #CPS #SupportStudents #CFF","https://www.facebook.com/photo.php?fbid=1379993354238255&set=a.290035466567388&type=3","0","0","0","0"
"5/8/2026 2:01 pm","100765022373940_949740301020072","Facebook","Post","Video","Hope Chicago","https://www.facebook.com/reel/1459950758645418/","Hope Scholar graduates 🎓all over Illinois are walking #debtfree across commencement stages this Spring with the pride and self-determination to face any challenge ahead of them. 🙌🏿 Class of 2026 Illinois State University graduate, Lanayia—you did that! 

#Hopeliveshere in Illinois when opportunity meets the incredible potential and resilience within our students and families.

Celebrate the first wave of state-wide #HopeChicago graduations with us all month long.","https://www.facebook.com/reel/1459950758645418/","24","11","6","7"
"5/8/2026 12:07 pm","188187514534378_1526884152132342","Facebook","Post","Link","MacArthur Foundation","https://www.facebook.com/805236477630450/posts/1526884152132342","ICYMI: 2019 #MacFellow Walter Hood was recently named one of TIME's 100 Most Influential People!

Read the full profile, written by 2017 Fellow Kate Orff ⬇️
","https://time.com/collection/100-most-influential-people/2026/walter-hood/","3","3","0","0"
"5/8/2026 11:58 am","355075968400258_1379779600926297","Facebook","Post","Photo","Children First Fund","https://www.facebook.com/295295272708074/posts/1379779600926297","Thank you to everyone who joined us this week for a special reception celebrating the official appointment of Dr. Macquline King as the new CEO/Superintendent of Chicago Public Schools!

It was a meaningful evening spent coming together around a shared vision: advancing the CPS mission and broadening what is possible for our students' education. We were honored to hear remarks from Dr. King about her deep belief in the power of philanthropy and partnership, as well as thoughtful reflections from newly selected Chief Education Officer (CEdO), Dr. Karime Asaf, on our shared priorities moving forward.

It was especially valuable to connect face-to-face, exchange ideas, and, and celebrate this milestone with so many dedicated colleagues and friends.

Thank you for your continued partnership and commitment to Chicago’s students. We look forward to continuing this vital work together!

#CPS #CFF #Chicago #Philanthropy #Partnership","https://www.facebook.com/295295272708074/posts/1379779600926297","3","2","0","1"
"5/8/2026 11:35 am","9961411679_1403796378446846","Facebook","Post","Photo","City Year","https://www.facebook.com/642274284599063/posts/1403796378446846","Last night at the City Year Buffalo gala, we were proud to present the City Year Buffalo Service Champion Award to SUNY Chancellor John King, whose leadership reflects a deep commitment to public service and to preparing engaged citizens.

Chancellor King has made civics and service central to SUNY’s mission, expanding opportunities for students to learn, earn, and serve while strengthening communities across New York State. That values-driven leadership is what makes our partnership so powerful expanding service opportunities, supporting students in schools, and helping young people turn service into academic and long-term success.

Thank you, Chancellor King, for your unwavering commitment to service and young people.

We also announced two new exciting initiatives around credit for prior learning through service and the launch of the New York Student Success Coach pilot. You can read more about this collaborative work here: https://bit.ly/3QXz0V4","https://www.facebook.com/642274284599063/posts/1403796378446846","18","18","0","0"
"5/8/2026 10:53 am","232693460103788_1405979281560698","Facebook","Post","Link","A Better Chicago","https://www.facebook.com/324620916363212/posts/1405979281560698","Every day counts and addressing chronic absenteeism must be a citywide priority.

In this op-ed from A Better Chicago CEO Beth Swanson and board member Janice Jackson, they highlight the urgency of ensuring young people are engaged, supported, and thriving in school.
 
Earlier this year, we announced our Every Day Counts initiative, a call for organizations to submit innovative strategies to combat chronic absenteeism in six Chicago neighborhoods. A Better Chicago has committed to investing at least $10 million over the next five years to support these plans. 

“Our grants will provide funding to support partnerships between community-based nonprofit organizations and schools that prioritize interventions centered on prevention for elementary students and additional support for high school students already struggling with attendance.”

�Read more about this critical issue in the full piece in the Chicago Sun-Times: ","https://chicago.suntimes.com/other-views/2026/05/08/chronic-absenteeism-schools-10-million-community-nonprofit-grants-beth-swanson-janice-jackson","4","4","0","0"
"5/8/2026 10:43 am","931616600195955_1402632151903342","Facebook","Post","Photo","Teach Plus Illinois","https://www.facebook.com/646013757565189/posts/1402632151903342","Happy #teacherappreciationweek to our Senior Change Agents!","https://www.facebook.com/646013757565189/posts/1402632151903342","0","0","0","0"
"5/8/2026 10:00 am","9961411679_1403733121786505","Facebook","Post","Photo","City Year","https://www.facebook.com/642274284599063/posts/1403733121786505","Serve with City Year and gain the kind of experience that makes hiring managers say “yes”.

https://bit.ly/3WlV9gj","https://www.facebook.com/photo.php?fbid=1403733088453175&set=a.642264387933386&type=3","3","3","0","0"
"5/8/2026 9:59 am","125302627796_1432174638938224","Facebook","Post","Photo","The Chicago Community Trust","https://www.facebook.com/620686893420340/posts/1432174638938224","ICYMI: We are proud to congratulate our Trust President & CEO Andrea Sáenz on receiving the Making a Difference Award from Chicago Women in Philanthropy (CWIP) earlier this week — an honor that recognizes a woman whose leadership has made a powerful and lasting contribution to the philanthropic community.

The event was made even more special by the simultaneous recognition of National Louis University, one of Illinois' largest producers of teachers and an organization where Andrea serves as a trustee.

Honorary co-chair Renetta McCann offered a reflection that stayed with us: ""Andrea is a leader built for our city and this moment.""

During the celebration, Andrea spoke about her journey immigrating to the U.S. as a child, the community that supported her family, and the decision years later to pay that care forward. That experience shapes how she leads — with a deep belief in partnership, inclusivity, and collective responsibility.

Philanthropy is about more than resources. It's about relationships, trust, and the will to invest in one another. Andrea embodies all of that.

Learn more about CWIP: https://www.cwiponline.org/","https://www.facebook.com/620686893420340/posts/1432174638938224","47","37","8","2"
"5/8/2026 9:00 am","133607023351110_1420833510073922","Facebook","Post","Video","Stand for Children Illinois","https://www.facebook.com/reel/979116921164076/","⚠️ Bill in progress! ⚠️

Deadline extensions, committee meetings, and a whole lot of waiting. It takes time for a bill to become law, but the work is all worth it at the end!

Follow us for more education advocacy content 💙

#SpringfieldIL #StateCapitol #IllinoisCapitol #Illinois #HowABillBecomesALaw","https://www.facebook.com/reel/979116921164076/","5","2","2","1"
"5/7/2026 8:00 pm","221488995515_1634613665334074","Facebook","Post","Video","Advance Illinois","https://www.facebook.com/reel/1373747651451453/","It's way past time for Illinois to transform higher education - prioritizing adequate investment in all our public universities. In doing so, it will be investing in students of every background and experience and the future sustainability of communities and regions across the state.

Learn more about the work to ensure more students have what they need thrive at our state's public 4-years. transformhigheredil.org hashtag#transformILHigherEd","https://www.facebook.com/reel/1373747651451453/","1","1","0","0"
"5/7/2026 2:00 pm","100765022373940_948940774433358","Facebook","Post","Video","Hope Chicago","https://www.facebook.com/reel/1397624565449480/","#HopeLivesHere 🎓 Graduations

Resilient and determined to achieve his postsecondary dreams, Al Raby alumn Jajuan is now a City Colleges of Chicago #debtfree graduate on his way to a four-year degree—excited and energized by who he’s become. 

Hope lives here in Illinois when opportunity meets the incredible potential within our students and families.

Celebrate the first wave of state-wide #HopeChicago graduations with us all month long.","https://www.facebook.com/reel/1397624565449480/","3","2","0","1"
"5/7/2026 1:30 pm","221488995515_1634520475343393","Facebook","Post","Photo","Advance Illinois","https://www.facebook.com/414749720653814/posts/1634520475343393","ICYMI: Senior Policy Advisor Kate Buchanan discusses how everyday interactions with caregivers and educators shape young children’s brain development, and why a well-trained, well-supported early childhood workforce is vital in the early years of our young learners. https://hubs.la/Q04fSRtG0 #ECEC #earlychildhood #development","https://www.facebook.com/photo.php?fbid=1634520458676728&set=a.414661447329308&type=3","0","0","0","0"
"5/7/2026 1:13 pm","355075968400258_1378893914348199","Facebook","Post","Photo","Children First Fund","https://www.facebook.com/295295272708074/posts/1378893914348199","Exciting Announcement! 🚀

We are thrilled to share that Amazon.com has partnered with Chicago Public Schools and Children First Fund to donate $100,000 toward STEM and Computer Science education for five schools in the Gage Park community! This gift will fund vital teacher training, tech resources, and robotics clubs to help our students thrive. 

We had an incredible day seeing STEM learning in action! A huge thank you to the Amazon team members who joined us, Alderwoman Jeylú B. Gutiérrez, and Acting Chief of Teaching and Learning Annise Lewis for your incredible support.

Most importantly, thank you to Socorro Sandoval Elementary School staff and students for the warm welcome. We were blown away by the impressive computer science projects the students shared with us, and we can’t wait to see what more they can accomplish with this investment!
 
#CPS #Amazon #Community #GagePark #STEM #ChicagoPublicSchools #ComputerScience #CFF #Chicago","https://www.facebook.com/295295272708074/posts/1378893914348199","12","8","0","4"
"5/7/2026 12:18 pm","188187514534378_1526100055544085","Facebook","Post","Link","MacArthur Foundation","https://www.facebook.com/805236477630450/posts/1526100055544085","Researchers are increasingly recognizing the importance of fungi in ecosystem management and climate resilience.

Scienmag shares how findings by evolutionary biologist and #MacFellow Toby Kiers and others in this space are reshaping our understanding of fungal ecology and conservation policy.

Read more ⬇️ 
","https://scienmag.com/soil-fungi-drive-island-regeneration-insights-from-earths-most-remote-atoll/","2","1","0","1"
"5/7/2026 12:10 pm","133607023351110_1420086046815335","Facebook","Post","Photo","Stand for Children Illinois","https://www.facebook.com/557328906424391/posts/1420086046815335","","https://www.facebook.com/1386156140224918/posts/1385520276955171","0","0","0","0"
"5/7/2026 11:24 am","221488995515_1634437808684993","Facebook","Post","Photo","Advance Illinois","https://www.facebook.com/414749720653814/posts/1634437808684993","","https://www.facebook.com/photo.php?fbid=122273779844165370&set=a.122111844500165370&type=3","0","0","0","0"
"5/7/2026 11:24 am","221488995515_1634437758684998","Facebook","Post","Photo","Advance Illinois","https://www.facebook.com/414749720653814/posts/1634437758684998","","https://www.facebook.com/photo.php?fbid=122273780156165370&set=a.122111844500165370&type=3","0","0","0","0"
"5/7/2026 10:41 am","931616600195955_1402630838570140","Facebook","Post","Photo","Teach Plus Illinois","https://www.facebook.com/646013757565189/posts/1402630838570140","Happy #teacherappreciationweek to our Chicago Change Agents!","https://www.facebook.com/646013757565189/posts/1402630838570140","0","0","0","0"
"5/7/2026 9:41 am","1720771904827240_1399545678877675","Facebook","Post","Photo","Kids First Chicago","https://www.facebook.com/560299942802257/posts/1399545678877675","✨ Leadership grows in community. Tierra Pearson’s journey through PLF reflects the power of parents stepping into leadership, advocacy, and community impact. We’re proud to see alumni continuing to create change across Chicago. 💚
Read Tierra’s blog: kidsfirstchicago.org/blog
PLF West Side applications are still open:
kidsfirstchicago.org/plf
—-
✨ El liderazgo crece en comunidad. La experiencia de Tierra Pearson en PLF refleja el poder de los padres que asumen roles de liderazgo, defensa y cambio comunitario. Nos llena de orgullo ver a participantes seguir creando impacto en Chicago. 💚

Las solicitudes para PLF West Side ya están abiertas:
kidsfirstchicago.org/plf

#KidsFirstChicago #ParentLeadership #PLF #ChicagoParents #parentpower","https://www.facebook.com/photo.php?fbid=1399545645544345&set=a.554354493396802&type=3","8","4","1","3"
"5/7/2026 9:19 am","133607023351110_1419967046827235","Facebook","Post","Photo","Stand for Children Illinois","https://www.facebook.com/557328906424391/posts/1419967046827235","Moments like this reflect something bigger happening at John Fiske Elementary School.

Educators like Kelly Charles, CPC Program Lead Teacher, are helping students slow down, reflect, and think about how their actions affect others. During Teacher Appreciation Week, we’re celebrating the teachers who make space for this kind of growth every day. 💛

#TeacherAppreciationWeek #KindSchools #TeachKindness","https://www.facebook.com/photo.php?fbid=1419967006827239&set=a.476579651165984&type=3","0","0","0","0"
"5/7/2026 8:46 am","9961411679_1402829095210241","Facebook","Post","Video","City Year","https://www.facebook.com/reel/2853549964977334/","A service year is a truly unique experience; see what a difference a year can make.","https://www.facebook.com/reel/2853549964977334/","7","5","0","2"
"5/7/2026 8:15 am","125302627796_1431291952359826","Facebook","Post","Link","The Chicago Community Trust","https://www.facebook.com/620686893420340/posts/1431291952359826","In 2025, The Chicago Community Trust launched the Neighborhood Development Champions (NDC) to ensure community voices are the starting point for development in neighborhoods often overlooked by market-rate investment. NDC is a network of community-based organizations serving as anchors in their neighborhoods and doing the painstaking work of attracting the capital and partnerships needed to bring projects to life. 

Together, these organizations demonstrate how development can take root where it otherwise wouldn’t, when it is driven by residents’ realities, local expertise, and long-standing neighborhood relationships.

Learn more: ","https://www.cct.org/stories/south-and-west-side-neighborhood-revitalization-starts-with-its-residents/","3","3","0","0"
"5/6/2026 9:04 pm","809795299116133_1414813604012153","Facebook","Post","Photo","IL Raise Your Hand","https://www.facebook.com/443559341137589/posts/1414813604012153","We expect for all of our staff's emails to be recovered within the next 24 to 48 hours. We deeply apologize for the tech issues!  

In the meantime, message us here or on Instagram if you need to speak with us.","https://www.facebook.com/photo.php?fbid=1414812744012239&set=a.369996131827244&type=3","0","0","0","0"
"5/6/2026 3:36 pm","188187514534378_1525427212278036","Facebook","Post","Link","MacArthur Foundation","https://www.facebook.com/805236477630450/posts/1525427212278036","🎉 We're excited to share that we are co-funding the expansion of the Elevating Culture Near Transit initiative! 

This funding, made possible by our partnership with Elevated Chicago and the Chicago Transit Authority, will support three new creative placekeeping projects beginning this spring.  

Our collaboration reflects a shared commitment to supporting arts and culture projects across Chicago’s transit corridors.

Read the full press release ⬇️
","https://www.transitchicago.com/elevated-chicago-expands-elevating-culture-near-transit-initiative-with-three-new-grants-and-historic-partnership-with-cta-/","8","4","2","2"
"5/6/2026 3:18 pm","1720771904827240_1398893625609547","Facebook","Post","Photo","Kids First Chicago","https://www.facebook.com/560299942802257/posts/1398893625609547","PLTs are parents leading change in their schools and communities. ✨ 

This weekend, we celebrated our Parent Leadership Teams at our annual showcase at @amptchicago, where parent leaders from across Chicago shared the work they are driving to support students and families. From school safety and mental health to food access, parent engagement, and support for diverse learners, PLTs are creating solutions rooted in community voice and lived experience.

At Kids First Chicago, we believe parents are experts in what their children need. Together, we are building a powerful network of Black and Latine parent leaders working toward a more equitable future for CPS students. 💙

#KidsFirstChicago #ParentLeadership #EducationalEquity #ChicagoParents #ParentPower Photo credit: @afkaraclicks
—-
Los PLTs son padres y madres liderando el cambio en sus escuelas y comunidades. ✨

Este fin de semana celebramos a nuestros Equipos de Liderazgo de Padres durante nuestra presentación anual en @amptchicago, donde líderes de familias de diferentes comunidades de Chicago compartieron el trabajo que están impulsando para apoyar a estudiantes y familias. Desde la seguridad escolar y la salud mental hasta el acceso a alimentos, la participación familiar y el apoyo para estudiantes diversos, los PLTs están creando soluciones basadas en la voz de la comunidad y las experiencias vividas.

En Kids First Chicago, creemos que los padres y madres son expertos en las necesidades de sus hijos. Juntos, estamos construyendo una poderosa red de líderes afroamericanos y latinos que trabajan por un futuro más equitativo para los estudiantes de CPS. 💙

KidsFirstChicago LiderazgoDePadres EquidadEducativa PadresDeChicago PoderDeLosPadres

Crédito de fotos: @afkaraclicks","https://www.facebook.com/560299942802257/posts/1398893625609547","10","6","1","3"
"5/6/2026 3:00 pm","221488995515_1633657015429739","Facebook","Post","Photo","Advance Illinois","https://www.facebook.com/414749720653814/posts/1633657015429739","We celebrate the dedication of educators across early childhood, K-12, and higher education. From the classroom to administrative work, including our Educator Advisory Council (EAC), thank you for all you do to help Illinois students succeed. #education #teachers","https://www.facebook.com/photo.php?fbid=1633656992096408&set=a.414661447329308&type=3","2","1","0","1"
"5/6/2026 2:54 pm","9961411679_1402268781932939","Facebook","Post","Photo","City Year","https://www.facebook.com/642274284599063/posts/1402268781932939","You’ve been wanting to make a difference; here’s your chance.

Our upcoming deadline is May 8, and every day you wait is a day closer to missing out.

Step into a year of growth, impact, and service.

Apply now before the deadline closes: https://bit.ly/3WlV9gj","https://www.facebook.com/photo.php?fbid=1402268758599608&set=a.642264387933386&type=3","2","2","0","0"
"5/6/2026 2:42 pm","100765022373940_948201497840619","Facebook","Post","Video","Hope Chicago","https://www.facebook.com/reel/1692938621736941/","#HopeLivesHere 🎓 Graduation Edition

Four years ago, college wasn’t part of the plan for Osvaldo at @bjcaeagles1. Now he’s headed back to Chicago to start his career downtown after earning his degree from @northern_illinois_university #debtfree — a dream he’s had since he was a little boy walking with his parents in the loop.🥹

Hope lives here in Illinois when opportunity meets the incredible potential within our students and families.

Celebrate the first wave of state-wide #hopechicago graduations with us all month long.","https://www.facebook.com/reel/1692938621736941/","15","9","2","4"
"5/6/2026 1:49 pm","196842483717237_1503543108455567","Facebook","Post","Photo","Communities In Schools of Chicago","https://www.facebook.com/681023914040828/posts/1503543108455567","𝗢𝘂𝗿 𝘀𝘁𝘂𝗱𝗲𝗻𝘁𝘀 𝗮𝗿𝗲 𝘁𝗲𝗻𝗮𝗰𝗶𝗼𝘂𝘀.

They partner with their CIS Student Supports Manager to set goals for coming to school, staying in school, and ensuring they are on the path to graduation. They work diligently to reach their goals. And throughout the process, they gain skills for not only succeeding in school, but skills that will serve them well throughout their life.

𝗘𝗮𝗰𝗵 𝘆𝗲𝗮𝗿, 𝗼𝘂𝗿 𝗦𝘁𝘂𝗱𝗲𝗻𝘁 𝗦𝘂𝗽𝗽𝗼𝗿𝘁𝘀 𝗠𝗮𝗻𝗮𝗴𝗲𝗿𝘀 𝗿𝗲𝗰𝗼𝗴𝗻𝗶𝘇𝗲 𝘀𝘁𝘂𝗱𝗲𝗻𝘁 𝘁𝗲𝗻𝗮𝗰𝗶𝘁𝘆. 

They honor one student at each of their schools with a CIS Tenacity Award and celebrate the progress they made.

𝗧𝗵𝗶𝘀 𝘆𝗲𝗮𝗿'𝘀 𝗰𝗲𝗹𝗲𝗯𝗿𝗮𝘁𝗶𝗼𝗻𝘀 𝗮𝗿𝗲 𝗮𝗯𝗼𝘂𝘁 𝘁𝗼 𝗯𝗲𝗴𝗶𝗻! 

And thanks to the efforts of our school-based leadership team and Field Supervisor Paul Fagen, each winner will receive a gift box with a gift card, certificate of recognition, a tenacious T-shirt, and donations from some of our amazing community partners -- the Chicago Architecture Center, the Peggy Notebaert Nature Museum,  Betsy's Blankets, and the Chicago White Sox!","https://www.facebook.com/photo.php?fbid=1503543068455571&set=a.594004809409406&type=3","0","0","0","0"
"5/6/2026 12:28 pm","125302627796_1430608649094823","Facebook","Post","Link","The Chicago Community Trust","https://www.facebook.com/620686893420340/posts/1430608649094823","""Whenever I return to any place I’ve lived or worked, one interaction is almost inevitable: someone recognizes me, and one of us asks, 'Do you remember me?' These moments remind me how much it matters that someone made us feel like we belonged—that we had options, and that our choices mattered. That’s what strong pathways should do. They should expand options, not limit them. As we build systems for education and work, the question isn’t just what the data says, it’s whether people are better off because we showed up. And whether we gave them the freedom, support and opportunity to move forward.""

More from the Trust's Caleb Herod: ","https://www.cct.org/stories/what-illinois-data-reveals-about-promising-college-and-career-pathways/","0","0","0","0"
"5/6/2026 11:40 am","188187514534378_1525305235623567","Facebook","Post","Photo","MacArthur Foundation","https://www.facebook.com/805236477630450/posts/1525305235623567","The 20th annual International Journalism Festival addressed the most prominent challenges for news and media, from gendered attacks on women journalists to shifting AI coverage toward accountability reporting on power, labor, and social impact. 

We were proud to support Journalism and Media, Local News, and Technology and the Public Interest grantees leading wide-ranging discussions on journalism’s resilience and future.

Take a look at a few highlights from the festival ⬇️ 
https://bit.ly/42cxq4b","https://www.facebook.com/805236477630450/posts/1525305235623567","15","12","1","2"
"5/6/2026 11:00 am","221488995515_1633502132111894","Facebook","Post","Photo","Advance Illinois","https://www.facebook.com/414749720653814/posts/1633502132111894","Illinois has the chance to lead the nation in child care access, equity, and quality. It starts with investing in early childhood and care programs. We’re counting on you, Illinois House Democratic Caucus Illinois Senate Republican Caucus Illinois House Republicans Illinois Senate Democratic Caucus. #IL4ChildCare

Illinois tiene la oportunidad de liderar la nación en acceso, equidad y calidad en el cuidado infantil. Todo comienza con invertir en programas de educación infantil  y cuidado. Contamos con ustedes, Illinois House Democratic Caucus Illinois Senate Republican Caucus Illinois House Republicans Illinois Senate Democratic Caucus. #IL4ChildCare","https://www.facebook.com/414749720653814/posts/1633502132111894","1","1","0","0"
"5/6/2026 10:35 am","931616600195955_1402629928570231","Facebook","Post","Photo","Teach Plus Illinois","https://www.facebook.com/646013757565189/posts/1402629928570231","Happy #teacherappreciationweek to our Chicago Change Agents!","https://www.facebook.com/646013757565189/posts/1402629928570231","0","0","0","0"
"5/6/2026 10:27 am","9961411679_1402110865282064","Facebook","Post","Link","City Year","https://www.facebook.com/642274284599063/posts/1402110865282064","One year of service can spark a whole new direction. See how one AmeriCorps member turned powerful student moments into long term purpose: https://bit.ly/48o43iy","https://www.cityyear.org/boston/stories/our-impact/my-life-after-city-year/?utm_campaign=blog&utm_source=facebook&utm_medium=social&utm_content=1778081220","3","3","0","0"
"5/6/2026 9:37 am","931616600195955_1404102841756273","Facebook","Post","Video","Teach Plus Illinois","https://www.facebook.com/reel/1641929940355939/","Hear Policy Fellow Jessica Rivera discuss what's in our newest report on what teachers need from AI guidance!","https://www.facebook.com/reel/1641929940355939/","6","4","1","1"
"5/6/2026 8:00 am","133607023351110_1418991600258113","Facebook","Post","Photo","Stand for Children Illinois","https://www.facebook.com/557328906424391/posts/1418991600258113","Limiting phone use during school hours can help prevent school bullying! 📣

#PhoneFreeSchools can have positive impacts on a student’s mental health and emotional well-being. 🩵

Join Stand for Children in supporting SB2427 by urging your senator to support this bill!

➡️ https://act.stand.org/a/sb2427?sourceid=1134184","https://www.facebook.com/photo.php?fbid=1418991536924786&set=a.476579651165984&type=3","0","0","0","0"
"5/5/2026 8:30 pm","134703166559293_1376499157848391","Facebook","Post","Photo","National Equity Project","https://www.facebook.com/637149075116740/posts/1376499157848391","Slowing down isn't weak leadership. It might be the most equitable thing you do.
Here's what Roxanne Kymaani and Woo Williams-Zou from NEP reflect on from our Coaching & Managing for Equity Institute:

Leaders are stepping away from just fixing problems and starting to lead with curiosity instead of urgency. They're realizing that jumping to solutions can actually shut people down. But when leaders pause, ask better questions, and really listen, they create the conditions for belonging, where people feel seen, trusted, and part of shaping what comes next.

What leaders want next? Less theory, more practice. Real scenarios. Language for hard conversations.

At NEP, we're listening. And we're learning right alongside you.

#EquityInLeadership #NEP #CoachingWithGrace","https://www.facebook.com/photo.php?fbid=1376499127848394&set=a.626300639534917&type=3","0","0","0","0"
"5/5/2026 4:59 pm","188187514534378_1524697472351010","Facebook","Post","Photo","MacArthur Foundation","https://www.facebook.com/805236477630450/posts/1524697472351010","Chicago Water Week brings together water industry leaders to explore innovations that can help shape a sustainable future.

This week's events feature a public conversation among MacArthur Fellows William Dichtel, Juan Salgado, and William Tarpeh on water technology and pathways for education and innovation. #MacFellow

Learn more and check out other Fellows 45th Anniversary events ⬇️ 
https://www.macfound.org/events/freshwater-forum","https://www.facebook.com/photo.php?fbid=1524697452351012&set=a.805215204299244&type=3","6","4","1","1"
